node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,midYear,startUTLA,endUTLA,startRegion,endRegion,geoDist_km
25911,25912,0.000498331000000019,173084.140197335,580853.365607922,172519.385331815,589082.127675901,0.270957391,0.27045906,2020.9509292963,2020.9514276273,2020.9511784618,46,NA,Kent,NA,8.23138535115979
32323,32324,0.00986756,190444.819708068,532301.424661561,193556.348713464,534818.950354278,0.270962009,0.261094449,2020.9415646853,2020.9514322453,2020.9464984653,362,348,Greater_London,Greater_London,4.000977195043
19299,19306,0.0232068,383511.754717067,374989.687540438,377284.054514961,388261.330020385,0.270966837,0.247760037,2020.9282302733,2020.9514370733,2020.9398336733,1,1,NA,Greater_Manchester,14.6407649144218
28627,28628,0.00512220000000002,206417.876901059,565125.262744156,203944.397157062,570514.149232384,0.2709685354,0.2658463354,2020.9463165717,2020.9514387717,2020.9488776717,162,162,NA,NA,5.92063804804085
34479,34480,0.0192243,186231.50681927,535938.737466645,198990.95845769,539071.341694347,0.270969694,0.251745394,2020.9322156303,2020.9514399303,2020.9418277803,361,160,Greater_London,Greater_London,13.1453503114064
34008,34010,0.0180678,183125.915074724,545146.900158896,182012.037029766,544823.116004291,0.270971422,0.252903622,2020.9333738583,2020.9514416583,2020.9424077583,364,363,Greater_London,Greater_London,1.16051461678068
29132,29133,0.0385102,190005.1190566,544593.16609515,187700.873435934,543988.126309228,0.2709762654,0.2324660654,2020.9129363017,2020.9514465017,2020.9321914017,350,350,Greater_London,Greater_London,2.38352319955464
22803,22804,0.0993945,190702.765262816,534591.90619785,167021.793408704,544755.600814033,0.270978213,0.171583713,2020.8520539493,2020.9514484493,2020.9017511993,362,335,Greater_London,Greater_London,25.7795069607435
19283,19286,0.023571,171314.25839005,596608.30672386,484551.921870543,327929.815937226,0.270985247,0.247414247,2020.9278844833,2020.9514554833,2020.9396699833,296,265,Kent,Cumbria,412.518970438759
23656,23659,0.0165926,184302.171127791,535605.386153496,180862.18967771,532329.37202853,0.270986685,0.254394085,2020.9348643213,2020.9514569213,2020.9431606213,361,365,Greater_London,Greater_London,4.74765059738086
23926,23927,0.00535384999999999,177680.526510446,545837.242503277,176781.646804572,543492.664723325,0.270988505,0.265634655,2020.9461048913,2020.9514587413,2020.9487818163,346,346,Greater_London,Greater_London,2.50693686704667
17793,17795,0.0133289,186960.802071504,544133.510071048,185205.12822634,544283.228150528,0.27098859,0.25765969,2020.9381299263,2020.9514588263,2020.9447943763,350,350,Greater_London,Greater_London,1.76326448692788
34315,34317,0.0189243,187204.457044262,554731.782453623,184962.690258873,558959.724099017,0.270991044,0.252066744,2020.9325369803,2020.9514612803,2020.9419991303,338,338,Greater_London,Greater_London,4.77924141483028
17759,17760,0.000546354999999998,196000.012743358,455946.379802885,195974.554978914,455392.014484682,0.271000721,0.270454366,2020.9509246023,2020.9514709573,2020.9511977798,236,236,NA,NA,0.554013524078574
33464,33465,0.0179871,204991.739375623,536626.193631877,203690.825663304,538264.858590399,0.27100446,0.25301736,2020.9334875963,2020.9514746963,2020.9424811463,180,160,NA,Greater_London,2.09055775486255
23390,23391,0.045144,184804.543542354,529830.866648878,182968.455475158,525049.384774456,0.27100519,0.22586119,2020.9063314263,2020.9514754263,2020.9289034263,358,341,Greater_London,Greater_London,5.11394573989092
21774,21778,0.0547483,147185.962100076,598742.62837565,153721.899099748,528464.626329599,0.271010566,0.216262266,2020.8967325023,2020.9514808023,2020.9241066523,191,248,Kent,NA,70.4458069429614
26407,26408,0.0197834,145065.171871932,606790.767671041,142411.042365394,627808.210203971,0.271013504,0.251230104,2020.9317003403,2020.9514837403,2020.9415920403,191,295,Kent,Kent,21.1392918935704
19330,19331,0.0278811,535755.179057773,453604.018324495,528265.053346792,447807.365413369,0.271015387,0.243134287,2020.9236045233,2020.9514856233,2020.9375450733,NA,48,NA,NA,9.46671462598326
25525,25527,0.00812771000000001,193687.578146991,535156.774374664,194974.011533421,532210.939073629,0.271023825,0.262896115,2020.9433663513,2020.9514940613,2020.9474302063,348,348,Greater_London,Greater_London,3.20996890901717
25493,25494,0.0222145,229694.87382351,567519.459474925,224978.679142893,572446.124271253,0.271026064,0.248811564,2020.9292818003,2020.9514963003,2020.9403890503,163,163,NA,NA,6.81531722658339
25793,25799,0.0106731,171138.800076371,537506.678684728,170818.599293275,537037.279671644,0.27102917,0.26035607,2020.9408263063,2020.9514994063,2020.9461628563,335,335,Greater_London,Greater_London,0.567584787205972
23665,23666,0.00533402999999999,186776.937542176,535367.986713885,185777.142570226,535716.16679442,0.27103215,0.26569812,2020.9461683563,2020.9515023863,2020.9488353713,361,361,Greater_London,Greater_London,1.05920596423101
19284,19285,0.0147983,194714.16405943,523599.569248977,193835.448609597,524506.900178662,0.271033997,0.256235697,2020.9367059333,2020.9515042333,2020.9441050833,342,342,Greater_London,Greater_London,1.26243053909388
26758,26759,0.0196972,181060.571434076,530781.83110798,275874.33555504,429079.609227443,0.2710349,0.2513377,2020.9318079363,2020.9515051363,2020.9416565363,357,326,Greater_London,Birmingham,138.969847165319
19547,19548,0.00315599,558489.551350155,417615.015625214,562180.892627504,415491.119054398,0.2710476,0.26789161,2020.9483618463,2020.9515178363,2020.9499398413,73,73,NA,NA,4.25804918023411
34309,34310,0.00987832,197318.589053381,561075.460488174,200723.068661577,560620.292426686,0.271063764,0.261185444,2020.9416556803,2020.9515340003,2020.9465948403,159,159,NA,NA,3.43680557291254
23548,23550,0.0247482,176623.451261106,535223.866713905,172055.954010197,538448.33609061,0.27107198,0.24632378,2020.9267940163,2020.9515422163,2020.9391681163,344,345,Greater_London,Greater_London,5.59066232757477
17853,17854,0.00519583000000001,390663.445878324,388193.151553887,390061.065217298,387962.309049009,0.271073339,0.265877509,2020.9463477453,2020.9515435753,2020.9489456603,90,90,Greater_Manchester,Greater_Manchester,0.645314046339174
25460,25461,0.00461433,178147.880591739,519460.646873154,187596.616796158,526472.988424875,0.271078,0.26646367,2020.9469339063,2020.9515482363,2020.9492410713,336,342,Greater_London,Greater_London,11.7640612702302
31102,31103,0.0107898,189962.714183681,585650.155184733,295436.104905036,406997.563906821,0.27107991,0.26029011,2020.9407603463,2020.9515501463,2020.9461552463,282,146,NA,Birmingham,207.23174176172
34587,34588,0.00451583,192745.800661675,528773.604737469,190275.810946765,530202.881563324,0.271086909,0.266571079,2020.9470413153,2020.9515571453,2020.9492992303,342,362,Greater_London,Greater_London,2.85413228029233
23795,23796,0.0298534,184378.843363543,525866.42524277,182143.873143109,521756.972266729,0.27108843,0.24123503,2020.9217052663,2020.9515586663,2020.9366319663,358,355,Greater_London,Greater_London,4.67185920256027
20782,20783,0.00395446999999999,170060.381134994,537416.326748154,173946.424258708,531226.076865916,0.27109305,0.26713858,2020.9476088163,2020.9515632863,2020.9495860513,335,343,Greater_London,Greater_London,7.30120819301484
18977,18978,0.000432816999999974,557433.855530525,344389.917123974,571189.200412571,358358.047439452,0.271096902,0.270664085,2020.9511343213,2020.9515671383,2020.9513507298,264,264,Cumbria,Northumberland,19.5893024481585
17937,17938,0.0163681,394504.869107504,338302.457441567,397107.531037404,337973.42071427,0.2711015813,0.2547334813,2020.9352037176,2020.9515718176,2020.9433877676,78,78,NA,NA,2.62479188693122
22830,22863,0.0387039,185458.358351368,531179.828157213,180786.71233987,540496.53088999,0.27111478,0.23241088,2020.9128811163,2020.9515850163,2020.9322330663,360,363,Greater_London,Greater_London,10.408897195273
28041,28042,0.0127928,187948.109605217,545721.228982265,189943.196644136,543727.386363419,0.27112389,0.25833109,2020.9388013263,2020.9515941263,2020.9451977263,350,350,Greater_London,Greater_London,2.81910617736286
30520,30521,0.00304402999999998,186161.135626097,534663.633176548,202259.798908612,561095.566245787,0.271149706,0.268105676,2020.9485759123,2020.9516199423,2020.9500979273,361,159,Greater_London,NA,30.9088711613153
22579,22580,0.00652054000000002,204583.140817006,546447.681484782,207138.378580453,546251.568319849,0.27115592,0.26463538,2020.9451056163,2020.9516261563,2020.9483658863,160,160,NA,NA,2.56443364247784
30582,30583,0.00409767999999999,184317.418058133,566073.567445241,180324.488577958,562796.050733402,0.27116161,0.26706393,2020.9475341663,2020.9516318463,2020.9495830063,110,110,NA,NA,5.163223200911
18670,18671,0.00230725999999998,188567.251236635,539743.093841497,190115.188253759,540548.935221281,0.271166725,0.268859465,2020.9493297013,2020.9516369613,2020.9504833313,349,350,Greater_London,Greater_London,1.74530016104932
19946,19948,0.024936,287218.258481047,408347.789783345,287381.881726444,410561.022001865,0.27116863,0.24623263,2020.9267028663,2020.9516388663,2020.9391708663,69,69,Birmingham,Birmingham,2.21552819091788
30501,30502,0.0341277,192979.934358946,530709.559757251,92714.7324536844,453719.30709646,0.271170233,0.237042533,2020.9175127693,2020.9516404693,2020.9345766193,348,120,Greater_London,NA,126.399757008089
23002,23005,0.0161663,191706.413203886,531071.266899308,191114.214716499,536854.198669334,0.271185571,0.255019271,2020.9354895073,2020.9516558073,2020.9435726573,348,349,Greater_London,Greater_London,5.80256013398606
26966,26967,0.00602863999999997,176027.791722879,565122.324898721,175176.20851617,562268.35735303,0.271199679,0.265171039,2020.9456412753,2020.9516699153,2020.9486555953,110,NA,NA,NA,2.97295285538474
25595,25596,0.00278454,436080.204785154,430329.481391399,436096.309468226,431477.28017478,0.2712076,0.26842306,2020.9488932963,2020.9516778363,2020.9502855663,76,76,NA,NA,1.14586198508325
21224,21225,0.00349013999999997,186389.928172602,535781.982769187,187447.306090295,543619.476186298,0.271208134,0.267717994,2020.9481882303,2020.9516783703,2020.9499333003,361,350,Greater_London,Greater_London,7.89382033946718
31894,31896,0.0207834,172132.746134734,534644.474569844,169086.657465317,534977.76667993,0.271219151,0.250435751,2020.9309059873,2020.9516893873,2020.9412976873,345,335,Greater_London,Greater_London,3.0665289038245
31180,31181,0.00282685999999999,173945.211491292,530165.9418802,174122.627289535,530326.236252142,0.271223055,0.268396195,2020.9488664313,2020.9516932913,2020.9502798613,343,343,Greater_London,Greater_London,0.238990262008605
34061,34062,0.00905104000000001,178614.558705411,542946.230716554,179446.051975169,543781.142778713,0.271228992,0.262177952,2020.9426481883,2020.9516992283,2020.9471737083,346,NA,Greater_London,NA,1.17754171788328
19515,19519,0.020369,556784.09769997,334828.748739368,565990.230108639,339153.191007335,0.27123374,0.25086474,2020.9313349763,2020.9517039763,2020.9415194763,264,264,Cumbria,Northumberland,10.1707796112633
20096,20097,0.00652402000000002,176451.459581092,358300.116280663,171214.724890189,363790.946418038,0.271234244,0.264710224,2020.9451804603,2020.9517044803,2020.9484424703,14,99,Bristol,Bristol,7.58436401821742
34280,34281,0.0241945,161985.656790255,607836.559802492,158677.917275001,606967.446497608,0.271236674,0.247042174,2020.9275124103,2020.9517069103,2020.9396096603,296,296,Kent,Kent,3.42085078898478
24754,24755,0.00273206999999998,299920.133657392,402535.625624734,298619.541861811,402694.206001551,0.271244505,0.268512435,2020.9489826713,2020.9517147413,2020.9503487063,146,146,Birmingham,Birmingham,1.31119596113809
18274,18275,0.0367674,119677.67665349,526665.986437173,120375.04423543,525398.672831412,0.27125714,0.23448974,2020.9149599763,2020.9517273763,2020.9333436763,254,254,NA,NA,1.44488001572207
22934,22937,0.0250739,181136.785555687,540893.881281664,179556.746973522,534969.166460787,0.271262268,0.246188368,2020.9266586043,2020.9517325043,2020.9391955543,363,344,Greater_London,Greater_London,6.12113629179263
20612,20621,0.00436980999999997,292695.576117268,395845.664805742,292090.295160472,396771.455041044,0.2712636,0.26689379,2020.9473640263,2020.9517338363,2020.9495489313,86,86,Birmingham,Birmingham,1.1050392046763
28995,28996,0.00908017999999999,171253.927855603,539097.153122473,173432.134911077,536163.516608743,0.2712670454,0.2621868654,2020.9426571017,2020.9517372817,2020.9471971917,345,345,Greater_London,Greater_London,3.65068640512857
34496,34497,0.0177245,195778.241007206,574497.763338296,195290.609614576,577141.792490276,0.271270304,0.253545804,2020.9340160403,2020.9517405403,2020.9428782903,162,162,NA,NA,2.68348842435198
23225,23226,0.00856382999999999,412009.17167655,384764.1802204,403725.491730357,386246.058687655,0.271286463,0.262722633,2020.9431928693,2020.9517566993,2020.9474747843,80,79,Greater_Manchester,Greater_Manchester,8.41967812781974
27131,27136,0.00319849,180020.411551544,508476.112822906,178738.805250266,510310.145284907,0.2712893886,0.2680908986,2020.9485611349,2020.9517596249,2020.9501603799,339,339,Greater_London,Greater_London,2.2354818162514
20082,20084,0.0366036,174910.407638889,356193.066727663,176536.881221521,366310.525558119,0.27129069,0.23468709,2020.9151573263,2020.9517609263,2020.9334591263,14,99,Bristol,Bristol,10.231086869001
18572,18573,0.0242586,177790.408838047,527494.665043497,175230.506125613,529695.932348648,0.271305495,0.247046895,2020.9275171313,2020.9517757313,2020.9396464313,356,343,Greater_London,Greater_London,3.37525612992537
25531,25532,0.0237657,190370.399845228,533855.029481653,188758.1183224,535372.971208945,0.27131531,0.24754961,2020.9280198463,2020.9517855463,2020.9399026963,362,349,Greater_London,Greater_London,2.21346882877198
19639,19643,0.0347234,553329.422562119,340239.841184708,542721.757435879,345393.246959622,0.271318738,0.236595338,2020.9170655743,2020.9517889743,2020.9344272743,264,153,Cumbria,Cumbria,11.7922093762782
25337,25338,0.020165,155910.309729213,484470.730670618,153151.775154949,485664.181380214,0.271321808,0.251156808,2020.9316270443,2020.9517920443,2020.9417095443,178,178,NA,NA,3.00722670720047
20022,20023,0.010568,175399.68582076,358323.168378093,176893.726815437,358491.605340467,0.271330602,0.260762602,2020.9412328383,2020.9518008383,2020.9465168383,14,14,Bristol,Bristol,1.50488599244406
26815,26816,0.0413361,175280.656416157,539004.889118048,181385.652915268,531946.454748139,0.27134081,0.23000471,2020.9104749463,2020.9518110463,2020.9311429963,345,365,Greater_London,Greater_London,9.32598094137802
19912,19913,0.0428181,243716.126144203,372736.346551239,297284.947571563,394527.297159725,0.2713417,0.2285236,2020.9089938363,2020.9518119363,2020.9304028863,58,145,NA,Birmingham,57.8583949265801
28782,28783,0.00415497999999997,183159.068497006,550852.356679981,177954.04065424,544650.706996975,0.2713518234,0.2671968434,2020.9476670797,2020.9518220597,2020.9497445697,338,346,Greater_London,Greater_London,8.08912597697819
20773,20774,0.0266078,167811.275426134,529895.637532104,183035.826452398,536898.425489842,0.271354553,0.244746753,2020.9252169893,2020.9518247893,2020.9385208893,353,359,Greater_London,Greater_London,16.761954474241
22086,22087,0.00535172,169737.002214525,466390.159166681,170474.063506616,466276.725995391,0.27135656,0.26600484,2020.9464750763,2020.9518267963,2020.9491509363,109,109,NA,NA,0.746389645182018
32511,32513,0.00684451000000003,234148.665924296,489822.909872778,232855.666633993,487879.152811433,0.271356911,0.264512401,2020.9449826373,2020.9518271473,2020.9484048923,42,42,NA,NA,2.33213681491531
22631,22636,0.00427043999999999,190668.986625116,539007.621442895,182063.905938689,500175.782422204,0.27136942,0.26709898,2020.9475692163,2020.9518396563,2020.9497044363,349,63,Greater_London,Greater_London,39.7052081591697
24942,24946,0.0314206,212486.446352268,515970.278414623,197926.48879097,526399.412726936,0.271382353,0.239961753,2020.9204319893,2020.9518525893,2020.9361422893,183,348,NA,Greater_London,17.9084676140212
26418,26421,0.00388282000000001,173101.261004203,366252.313936725,170956.23266763,357628.607696912,0.27138437,0.26750155,2020.9479717863,2020.9518546063,2020.9499131963,99,14,Bristol,Bristol,8.87318262222417
32121,32122,0.0140315,184800.485242205,542594.912818091,187975.736373668,554305.450032128,0.27139552,0.25736402,2020.9378342563,2020.9518657563,2020.9448500063,363,338,Greater_London,Greater_London,12.1118518844825
33296,33297,0.00431920000000002,237317.111421709,484843.385749486,237103.388070999,484771.042273298,0.2713973,0.2670781,2020.9475483363,2020.9518675363,2020.9497079363,42,42,NA,NA,0.225747502450017
28638,28639,0.00502150000000001,196581.167930972,539062.555575334,190467.67045642,539436.024528691,0.2714023534,0.2663808534,2020.9468510897,2020.9518725897,2020.9493618397,160,349,Greater_London,Greater_London,6.12919709941541
27335,27336,0.00937005000000002,182945.039861603,538776.393852853,182015.128846369,535717.922437026,0.271406386,0.262036336,2020.9425065723,2020.9518766223,2020.9471915973,363,359,Greater_London,Greater_London,3.19130593397689
26161,26162,0.000522891999999997,402648.724957148,379122.730230492,402482.631229556,379268.819920243,0.271428033,0.270905141,2020.9513753773,2020.9518982693,2020.9516368233,84,84,Greater_Manchester,Greater_Manchester,0.22110425528236
29814,29815,0.028556,308381.248637982,623651.322722676,308666.26075142,625011.571204835,0.271430674,0.242874674,2020.9233449103,2020.9519009103,2020.9376229103,216,216,Norfolk,Norfolk,1.38664649090258
28987,28988,0.00813960000000002,206848.86350699,570263.094322812,212195.305853642,559934.639034764,0.2714475054,0.2633079054,2020.9437781417,2020.9519177417,2020.9478479417,162,161,NA,NA,11.6141934030856
18783,18784,0.00122673000000001,147275.337267099,410854.59645679,141629.682767045,412392.224735239,0.271463134,0.270236404,2020.9507066403,2020.9519333703,2020.9513200053,107,107,NA,NA,5.85618875666604
17985,17986,0.0229026,380673.788259914,335870.049737499,385134.711147785,335075.272154789,0.2714908003,0.2485882003,2020.9290584366,2020.9519610366,2020.9405097366,25,NA,NA,NA,4.53350178918119
24313,24314,0.0112907,555682.982922284,418370.509343189,551998.613461127,416300.630115717,0.27149443,0.26020373,2020.9406739663,2020.9519646663,2020.9463193163,62,62,NA,NA,4.22534984805771
17849,17850,0.00843664,389156.605267416,387892.330153576,388549.226920374,388912.196346399,0.27150436,0.26306772,2020.9435379563,2020.9519745963,2020.9477562763,90,90,Greater_Manchester,Greater_Manchester,1.18568611298123
20941,20942,0.0398841,173252.483959235,601442.363409922,161547.888138667,638457.812220769,0.27150918,0.23162508,2020.9120953163,2020.9519794163,2020.9320373663,NA,NA,NA,NA,38.7473246672694
25593,25600,0.00859871000000001,434702.581610494,428883.396357189,432258.936807259,434982.869343578,0.27151128,0.26291257,2020.9433828063,2020.9519815163,2020.9476821613,76,76,NA,NA,6.56124365488572
31409,31410,0.00164785000000001,180418.098919675,508734.54695622,176640.514050001,508273.973128779,0.27152269906,0.26987484906,2020.95034508536,2020.95199293536,2020.95116901036,339,339,Greater_London,Greater_London,3.80848228751601
20780,20795,0.0231294,174094.599090455,535400.290053648,175798.193218189,536590.19693069,0.27152638,0.24839698,2020.9288672163,2020.9519966163,2020.9404319163,344,345,Greater_London,Greater_London,2.07763930094437
24374,24375,0.0241783,178531.398849115,534202.962798426,184174.828909456,538995.319731847,0.271528032,0.247349732,2020.9278199683,2020.9519982683,2020.9399091183,344,363,Greater_London,Greater_London,7.40055296622989
32444,32445,0.0434831,183293.94532168,542017.709774959,178208.880575171,534989.671832779,0.271536345,0.228053245,2020.9085234813,2020.9520065813,2020.9302650313,363,344,Greater_London,Greater_London,8.66564624915415
26685,26687,0.0160057,181967.284663391,538552.403787113,184238.331806888,538754.504924628,0.27154044,0.25553474,2020.9360049763,2020.9520106763,2020.9440078263,363,363,Greater_London,Greater_London,2.28159202106872
29361,29362,0.00599032999999999,451085.757193832,453503.281616075,449921.25076744,452624.285977747,0.2715411854,0.2655508554,2020.9460210917,2020.9520114217,2020.9490162567,114,114,NA,NA,1.45848958897266
34119,34120,0.0100299,181325.270067937,536064.930166738,183174.777022778,535343.231922763,0.271545575,0.261515675,2020.9419859113,2020.9520158113,2020.9470008613,359,359,Greater_London,Greater_London,1.98619395806243
18694,18695,0.00499417000000002,389229.741621437,356831.770827027,385249.13994248,363214.731617057,0.27154726,0.26655309,2020.9470233263,2020.9520174963,2020.9495204113,112,112,NA,NA,7.51405949061933
27069,27070,0.00521727999999999,182306.920209939,530837.16094768,182369.182194194,531656.9775075,0.27156142,0.26634414,2020.9468143763,2020.9520316563,2020.9494230163,358,360,Greater_London,Greater_London,0.820657560881176
20621,20630,0.000300607000000008,292090.295160472,396771.455041044,292180.506142429,396134.528612908,0.271564207,0.2712636,2020.9517338363,2020.9520344433,2020.9518841398,86,86,Birmingham,Birmingham,0.642219863686685
29554,29559,0.0693148,185916.048847831,534444.835629542,186743.506562266,531448.866486483,0.2715647454,0.2022499454,2020.8827201817,2020.9520349817,2020.9173775817,361,360,Greater_London,Greater_London,3.10303483511254
18304,18305,0.0204531,391240.782548992,342424.138657433,387034.889577892,341826.106131622,0.27158227,0.25112917,2020.9315994063,2020.9520525063,2020.9418259563,77,78,NA,NA,4.2505794338191
23325,23326,0.00301773999999999,188401.007396289,544613.02315579,175425.770077899,515844.968803799,0.27158395,0.26856621,2020.9490364463,2020.9520541863,2020.9505453163,350,336,Greater_London,Greater_London,31.5127010961178
27084,27087,0.00843834999999998,186695.563429337,545190.54406781,192986.636879285,542339.358720135,0.271585657,0.263147307,2020.9436175433,2020.9520558933,2020.9478367183,350,160,Greater_London,Greater_London,6.90913962986181
21083,21084,0.0310511,215113.77168208,483024.347068288,220160.815489483,494029.154757137,0.27158622,0.24053512,2020.9210053563,2020.9520564563,2020.9365309063,63,63,NA,NA,12.0906621046264
18192,18193,0.019545,466685.806231292,345746.465598026,457286.743736727,380575.958546214,0.271594774,0.252049774,2020.9325200103,2020.9520650103,2020.9422925103,NA,224,NA,NA,36.0156531864064
27826,27827,0.00182927999999999,191761.805027836,545206.683321951,185011.186152222,549913.060041705,0.271596901,0.269767621,2020.9502378573,2020.9520671373,2020.9511524973,350,364,Greater_London,Greater_London,8.22848909955893
34710,34711,0.00892752000000002,255890.789834503,501434.413588477,256286.612000367,502070.9421262,0.271602532,0.262675012,2020.9431452483,2020.9520727683,2020.9476090083,30,30,NA,NA,0.748700717854134
24367,24368,0.00637632999999999,181205.915918175,544621.866846123,178887.838575218,544777.40961891,0.271607212,0.265230882,2020.9457011183,2020.9520774483,2020.9488892833,363,346,Greater_London,Greater_London,2.32492451299634
25991,25992,0.00188154000000001,180431.655418432,534811.050687648,179340.66136089,535607.205962008,0.27160805,0.26972651,2020.9501967463,2020.9520782863,2020.9511375163,359,344,Greater_London,Greater_London,1.35046934412316
23103,23104,0.00153332,164816.718527876,521587.709270016,165915.124395717,520560.955964574,0.271612651,0.270079331,2020.9505495673,2020.9520828873,2020.9513162273,251,333,Greater_London,Greater_London,1.50303694686687
22995,22996,0.00485471999999998,189842.856380741,534480.127188204,187229.448038334,530317.494736265,0.271614481,0.266759761,2020.9472299973,2020.9520847173,2020.9496573573,362,360,Greater_London,Greater_London,4.90918377132819
32945,32946,0.00640886000000002,233798.084533194,489533.800015311,233989.875496639,483831.699880963,0.271621108,0.265212248,2020.9456824843,2020.9520913443,2020.9488869143,42,42,NA,NA,5.695303199464
20832,20834,0.00085207100000001,167609.945047921,538609.855577636,167810.507771926,538402.853450804,0.271631251,0.27077918,2020.9512494163,2020.9521014873,2020.9516754518,335,335,Greater_London,Greater_London,0.288074683693269
23452,23455,0.00707548000000002,223926.829629712,476730.196293665,217076.00923568,483652.006436525,0.271638451,0.264562971,2020.9450332073,2020.9521086873,2020.9485709473,63,63,NA,NA,9.73463767973936
27258,27259,0.0105807,164830.411317747,541272.44517262,253417.7539703,616540.387019317,0.271641865,0.261061165,2020.9415314013,2020.9521121013,2020.9468217513,335,241,Greater_London,NA,116.17003377412
22003,22004,0.0124613,180321.232446256,511358.381417117,179004.111687645,514308.107235167,0.27164343,0.25918213,2020.9396523663,2020.9521136663,2020.9458830163,339,337,Greater_London,Greater_London,3.22616366058636
33938,33939,0.0039574,174722.3522558,360314.940567403,176007.572701395,358214.467741977,0.271648528,0.267691128,2020.9481613643,2020.9521187643,2020.9501400643,14,14,Bristol,Bristol,2.46008814767677
30321,30332,0.00814789999999999,180618.307116797,535933.839910312,179203.638999029,535833.89160976,0.2716504135,0.2635025135,2020.9439727498,2020.9521206498,2020.9480466998,NA,344,NA,Greater_London,1.41920576608012
31505,31506,0.0100029,180914.659059007,498562.328016302,182417.083205388,498027.866255722,0.27166852986,0.26166562986,2020.94213586616,2020.95213876616,2020.94713731616,104,63,NA,NA,1.59558168016417
34317,34318,0.000686783000000024,184962.690258873,558959.724099017,184260.528863409,556850.803993983,0.271677827,0.270991044,2020.9514612803,2020.9521480633,2020.9518046718,338,338,Greater_London,Greater_London,2.21887979984206
32186,32187,0.0219556,106834.164517511,522332.42337184,108377.793433823,526687.58582071,0.271679341,0.249723741,2020.9301939773,2020.9521495773,2020.9411717773,329,93,NA,NA,4.61353701811036
33846,33847,0.0134789,170284.326624687,528298.866718233,170075.24767941,537945.83808221,0.27168196,0.25820306,2020.9386732963,2020.9521521963,2020.9454127463,353,335,Greater_London,Greater_London,9.63139501643622
20358,20359,0.0297697,185680.667756754,498620.844960831,183468.217451392,495549.217880507,0.27168448,0.24191478,2020.9223850163,2020.9521547163,2020.9372698663,63,63,NA,NA,3.78199835791975
35110,35111,0.0218303,194301.410051294,566824.245562677,217435.552080276,561260.533586108,0.271698285,0.249867985,2020.9303382213,2020.9521685213,2020.9412533713,286,161,NA,NA,23.8054257386395
18333,18334,0.0215014,392819.664615869,373795.001762756,401302.947918822,378177.899923019,0.271699809,0.250198409,2020.9306686453,2020.9521700453,2020.9414193453,22,84,Greater_Manchester,Greater_Manchester,9.54984944927949
31623,31624,0.00153938999999997,186606.481471702,544468.283529307,187580.575332509,543453.593863581,0.27170007,0.27016068,2020.9506309163,2020.9521703063,2020.9514006113,350,350,Greater_London,Greater_London,1.40576085714858
27971,27972,0.0215301,191495.683251287,544586.127154856,193331.163124232,541716.005365752,0.271702964,0.250172864,2020.9306431003,2020.9521732003,2020.9414081503,350,160,Greater_London,Greater_London,3.40316757159743
20636,20637,0.007739,300782.222421636,401393.410569331,299302.688864905,394224.808295875,0.27171225,0.26397325,2020.9444434863,2020.9521824863,2020.9483129863,146,145,Birmingham,Birmingham,7.30795396185086
19096,19097,0.00859870000000001,567607.259083424,371249.63262426,580989.425606573,363803.973033515,0.271713447,0.263114747,2020.9435849833,2020.9521836833,2020.9478843333,121,121,Northumberland,Northumberland,15.3112245738281
22482,22483,0.0127713,185424.74238229,529354.075199294,180684.902522902,530372.043487941,0.271716094,0.258944794,2020.9394150303,2020.9521863303,2020.9458006803,358,357,Greater_London,Greater_London,4.85113688497231
20724,20726,0.0262087,185888.676550227,551705.299294585,200290.179841293,559859.699574482,0.27171644,0.24550774,2020.9259779763,2020.9521866763,2020.9390823263,364,159,Greater_London,NA,16.5489940344219
20507,20508,0.00543306999999998,175369.684615802,475245.071672246,171574.263096227,476698.985824947,0.27171874,0.26628567,2020.9467559063,2020.9521889763,2020.9494724413,116,116,NA,NA,4.06677921905897
19112,19113,0.0301884,170104.135965549,567583.947303592,398577.301123893,339063.67340145,0.271721847,0.241533447,2020.9220036833,2020.9521920833,2020.9370978833,194,87,Kent,NA,322.979080026934
32630,32631,0.00174361000000001,193530.935487143,530151.637407327,194089.308570833,530313.654002246,0.271729642,0.269986032,2020.9504562683,2020.9521998783,2020.9513280733,348,348,Greater_London,Greater_London,0.581691921124449
29294,29295,0.00560536,420477.290928053,382691.9735375,423265.27557025,382061.330392923,0.2717315384,0.2661261784,2020.9465964147,2020.9522017747,2020.9493990947,197,197,Greater_Manchester,NA,2.85976189556465
18603,18605,0.00767273000000002,189757.816514912,539404.988658051,196220.987081601,535147.576067565,0.271745645,0.264072915,2020.9445431513,2020.9522158813,2020.9483795163,349,348,Greater_London,Greater_London,7.73933135083876
21294,21298,0.0287213,410079.503105319,340377.496957481,399240.043849343,347617.096323434,0.271749555,0.243028255,2020.9234984913,2020.9522197913,2020.9378591413,297,19,NA,NA,13.0324506724567
29633,29634,0.0393957,185671.476664712,536170.553652655,146812.567843917,558246.245736817,0.2717547354,0.2323590354,2020.9128292717,2020.9522249717,2020.9325271217,361,190,Greater_London,Kent,44.6981777827217
